Date,State,Confirmed,Deceased,Recovered
2020-05-06,Chandigarh,5,0,0
2020-05-06,Chhattisgarh,0,0,0
2020-05-06,DD,0,0,0
2020-05-06,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-06,Delhi,428,1,74
2020-05-06,Goa,0,0,0
2020-05-06,Gujarat,380,28,119
2020-05-06,Haryana,46,1,4
2020-05-06,Himachal Pradesh,1,0,0
2020-05-06,Jammu and Kashmir,34,0,2
2020-05-06,Jharkhand,2,0,4
2020-05-06,Karnataka,20,0,23
2020-05-06,Kerala,0,0,7
2020-05-06,Ladakh,0,0,0
2020-05-06,Lakshadweep,0,0,0
2020-05-06,Madhya Pradesh,89,9,99
2020-05-06,Maharashtra,1233,34,275
2020-05-06,Manipur,0,0,0
2020-05-06,Meghalaya,0,0,0
2020-05-06,Mizoram,0,0,0
2020-05-06,Nagaland,0,0,0
2020-05-06,Odisha,28,0,1
2020-05-06,Puducherry,0,0,0
2020-05-06,Punjab,75,2,2
2020-05-06,Rajasthan,159,4,214
2020-05-06,Sikkim,0,0,0
2020-05-06,State Unassigned,0,0,0
2020-05-06,Tamil Nadu,771,2,31
2020-05-06,Telangana,11,0,20
2020-05-06,Total,3602,91,1161
2020-05-06,Tripura,22,0,0
2020-05-06,Uttar Pradesh,118,4,143
2020-05-06,Uttarakhand,0,0,0
2020-05-06,West Bengal,112,4,1
2020-05-07,Andaman and Nicobar Islands,0,0,1
2020-05-07,Andhra Pradesh,56,2,51
2020-05-07,Arunachal Pradesh,0,0,0
2020-05-07,Assam,8,0,0
2020-05-07,Bihar,8,1,60
2020-05-07,Chandigarh,11,0,0
2020-05-07,Chhattisgarh,0,0,0
2020-05-07,DD,0,0,0
2020-05-07,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-07,Delhi,448,1,389
2020-05-07,Goa,0,0,0
2020-05-07,Gujarat,388,29,209
2020-05-07,Haryana,31,0,0
2020-05-07,Himachal Pradesh,3,0,0
2020-05-07,Jammu and Kashmir,18,1,13
2020-05-07,Jharkhand,5,0,4
2020-05-07,Karnataka,12,1,12
2020-05-07,Kerala,0,0,5
2020-05-07,Ladakh,0,0,0
2020-05-07,Lakshadweep,0,0,0
2020-05-07,Madhya Pradesh,114,8,132
2020-05-07,Maharashtra,1216,43,207
2020-05-07,Manipur,0,0,0
2020-05-07,Meghalaya,0,0,0
2020-05-07,Mizoram,0,0,0
2020-05-07,Nagaland,0,0,0
2020-05-07,Odisha,14,0,1
2020-05-07,Puducherry,0,0,0
2020-05-07,Punjab,118,1,14
2020-05-07,Rajasthan,110,6,150
2020-05-07,Sikkim,0,0,0
2020-05-07,State Unassigned,0,0,0
2020-05-07,Tamil Nadu,580,2,31
2020-05-07,Telangana,15,0,45
2020-05-07,Total,3344,104,1475
2020-05-07,Tripura,24,0,0
2020-05-07,Uttar Pradesh,73,2,120
2020-05-07,Uttarakhand,0,0,0
2020-05-07,West Bengal,92,7,31
2020-05-08,Andaman and Nicobar Islands,0,0,0
2020-05-08,Andhra Pradesh,54,3,62
2020-05-08,Arunachal Pradesh,0,0,0
2020-05-08,Assam,6,1,0
2020-05-08,Bihar,29,0,49
2020-05-08,Chandigarh,11,1,0
2020-05-08,Chhattisgarh,0,0,2
2020-05-08,DD,0,0,0
2020-05-08,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-08,Delhi,338,2,89
2020-05-08,Goa,0,0,0
2020-05-08,Gujarat,390,24,163
2020-05-08,Haryana,22,1,19
2020-05-08,Himachal Pradesh,4,0,0
2020-05-08,Jammu and Kashmir,30,0,29
2020-05-08,Jharkhand,22,0,0
2020-05-08,Karnataka,48,0,10
2020-05-08,Kerala,1,0,10
2020-05-08,Ladakh,0,0,1
2020-05-08,Lakshadweep,0,0,0
2020-05-08,Madhya Pradesh,89,7,118
2020-05-08,Maharashtra,1089,37,169
2020-05-08,Manipur,0,0,0
2020-05-08,Meghalaya,0,0,0
2020-05-08,Mizoram,0,0,0
2020-05-08,Nagaland,0,0,0
2020-05-08,Odisha,51,0,1
2020-05-08,Puducherry,1,0,2
2020-05-08,Punjab,87,1,3
2020-05-08,Rajasthan,152,4,122
2020-05-08,Sikkim,0,0,0
2020-05-08,State Unassigned,0,0,0
2020-05-08,Tamil Nadu,600,3,58
2020-05-08,Telangana,10,0,34
2020-05-08,Total,3339,97,1111
2020-05-08,Tripura,30,0,0
2020-05-08,Uttar Pradesh,143,4,137
2020-05-08,Uttarakhand,2,0,6
2020-05-08,West Bengal,130,9,27
2020-05-09,Andaman and Nicobar Islands,0,0,0
2020-05-09,Andhra Pradesh,43,3,45
2020-05-09,Arunachal Pradesh,0,0,0
2020-05-09,Assam,2,-1,0
2020-05-09,Bihar,32,0,51
2020-05-09,Chandigarh,23,0,3
2020-05-09,Chhattisgarh,0,0,5
2020-05-09,DD,0,0,0
2020-05-09,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-09,Delhi,224,0,0
2020-05-09,Goa,0,0,0
2020-05-09,Gujarat,394,23,219
2020-05-09,Haryana,28,1,11
2020-05-09,Himachal Pradesh,2,0,1
2020-05-09,Jammu and Kashmir,13,0,4
2020-05-09,Jharkhand,2,0,37
2020-05-09,Karnataka,41,0,10
2020-05-09,Kerala,2,0,1
2020-05-09,Ladakh,0,0,0
2020-05-09,Lakshadweep,0,0,0
2020-05-09,Madhya Pradesh,116,11,131
2020-05-09,Maharashtra,1165,48,330
2020-05-09,Manipur,0,0,0
2020-05-09,Meghalaya,1,0,0
2020-05-09,Mizoram,0,0,0
2020-05-09,Nagaland,0,0,0
2020-05-09,Odisha,82,1,5
2020-05-09,Puducherry,0,0,0
2020-05-09,Punjab,31,2,5
2020-05-09,Rajasthan,129,3,151
2020-05-09,Sikkim,0,0,0
2020-05-09,State Unassigned,0,0,0
2020-05-09,Tamil Nadu,526,4,219
2020-05-09,Telangana,31,1,24
2020-05-09,Total,3175,115,1414
2020-05-09,Tripura,17,0,0
2020-05-09,Uttar Pradesh,159,8,112
2020-05-09,Uttarakhand,4,0,1
2020-05-09,West Bengal,108,11,49
2020-05-10,Andaman and Nicobar Islands,0,0,0
2020-05-10,Andhra Pradesh,50,1,38
2020-05-10,Arunachal Pradesh,0,0,0
2020-05-10,Assam,1,0,0
2020-05-10,Bihar,96,1,36
2020-05-10,Chandigarh,4,1,0
2020-05-10,Chhattisgarh,0,0,6
2020-05-10,DD,0,0,0
2020-05-10,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-10,Delhi,381,5,49
2020-05-10,Goa,0,0,0
2020-05-10,Gujarat,398,21,454
2020-05-10,Haryana,28,1,10
2020-05-10,Himachal Pradesh,6,0,0
2020-05-10,Jammu and Kashmir,25,0,15
2020-05-10,Jharkhand,1,0,0
2020-05-10,Karnataka,54,1,36
2020-05-10,Kerala,7,0,4
2020-05-10,Ladakh,0,0,3
2020-05-10,Lakshadweep,0,0,0
2020-05-10,Madhya Pradesh,157,4,196
2020-05-10,Maharashtra,1943,53,399
2020-05-10,Manipur,0,0,0
2020-05-10,Meghalaya,0,0,0
2020-05-10,Mizoram,0,0,0
2020-05-10,Nagaland,0,0,0
2020-05-10,Odisha,25,0,0
2020-05-10,Puducherry,2,0,1
2020-05-10,Punjab,61,0,9
2020-05-10,Rajasthan,106,2,79
2020-05-10,Sikkim,0,0,0
2020-05-10,State Unassigned,0,0,0
2020-05-10,Tamil Nadu,669,3,135
2020-05-10,Telangana,33,0,0
2020-05-10,Total,4311,112,1669
2020-05-10,Tripura,16,0,0
2020-05-10,Uttar Pradesh,94,5,154
2020-05-10,Uttarakhand,1,0,0
2020-05-10,West Bengal,153,14,45
2020-05-11,Andaman and Nicobar Islands,0,0,0
2020-05-11,Andhra Pradesh,38,0,73
2020-05-11,Arunachal Pradesh,0,0,0
2020-05-11,Assam,2,0,5
2020-05-11,Bihar,42,0,23
2020-05-11,Chandigarh,8,0,4
2020-05-11,Chhattisgarh,0,0,4
2020-05-11,DD,0,0,0
2020-05-11,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-11,Delhi,310,0,60
2020-05-11,Goa,0,0,0
2020-05-11,Gujarat,347,20,235
2020-05-11,Haryana,27,1,37
2020-05-11,Himachal Pradesh,1,0,0
2020-05-11,Jammu and Kashmir,18,1,44
2020-05-11,Jharkhand,4,0,0
2020-05-11,Karnataka,14,0,4
2020-05-11,Kerala,7,0,0
2020-05-11,Ladakh,0,0,1
2020-05-11,Lakshadweep,0,0,0
2020-05-11,Madhya Pradesh,171,6,71
2020-05-11,Maharashtra,1230,36,587
2020-05-11,Manipur,0,0,0
2020-05-11,Meghalaya,0,0,0
2020-05-11,Mizoram,0,0,0
2020-05-11,Nagaland,0,0,0
2020-05-11,Odisha,38,0,17
2020-05-11,Puducherry,0,0,0
2020-05-11,Punjab,54,0,2
2020-05-11,Rajasthan,174,5,83
2020-05-11,Sikkim,0,0,0
2020-05-11,State Unassigned,0,0,0
2020-05-11,Tamil Nadu,798,6,92
2020-05-11,Telangana,79,0,50
2020-05-11,Total,3592,81,1579
2020-05-11,Tripura,0,0,0
2020-05-11,Uttar Pradesh,106,1,105
2020-05-11,Uttarakhand,0,0,0
2020-05-11,West Bengal,124,5,82
2020-05-12,Andaman and Nicobar Islands,0,0,0
2020-05-12,Andhra Pradesh,71,1,58
2020-05-12,Arunachal Pradesh,0,0,0
2020-05-12,Assam,0,0,0
2020-05-12,Bihar,130,0,5
2020-05-12,Chandigarh,6,0,2
2020-05-12,Chhattisgarh,0,0,1
2020-05-12,DD,0,0,0
2020-05-12,Dadra and Nagar Haveli and Daman and Diu,0,0,1
2020-05-12,Delhi,406,13,383
2020-05-12,Goa,0,0,0
2020-05-12,Gujarat,362,24,466
2020-05-12,Haryana,50,0,5
2020-05-12,Himachal Pradesh,8,0,0
2020-05-12,Jammu and Kashmir,55,0,28
2020-05-12,Jharkhand,11,0,1
2020-05-12,Karnataka,63,0,7
2020-05-12,Kerala,5,0,0
2020-05-12,Ladakh,0,0,0
2020-05-12,Lakshadweep,0,0,0
2020-05-12,Madhya Pradesh,201,4,113
2020-05-12,Maharashtra,1026,53,339
2020-05-12,Manipur,0,0,0
2020-05-12,Meghalaya,0,0,0
2020-05-12,Mizoram,0,0,0
2020-05-12,Nagaland,0,0,0
2020-05-12,Odisha,22,0,31
2020-05-12,Puducherry,0,0,0
2020-05-12,Punjab,37,1,3
2020-05-12,Rajasthan,138,4,130
2020-05-12,Sikkim,0,0,0
2020-05-12,State Unassigned,0,0,0
2020-05-12,Tamil Nadu,716,8,83
2020-05-12,Telangana,51,2,21
2020-05-12,Total,3562,120,1905
2020-05-12,Tripura,2,0,0
2020-05-12,Uttar Pradesh,91,2,115
2020-05-12,Uttarakhand,1,0,0
2020-05-12,West Bengal,110,8,113
2020-05-13,Andaman and Nicobar Islands,0,0,0
2020-05-13,Andhra Pradesh,48,1,86
2020-05-13,Arunachal Pradesh,0,0,0
2020-05-13,Assam,15,0,0
2020-05-13,Bihar,74,1,18
2020-05-13,Chandigarh,4,0,0
2020-05-13,Chhattisgarh,0,0,1
2020-05-13,DD,0,0,0
2020-05-13,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-13,Delhi,359,20,346
2020-05-13,Goa,0,0,0
2020-05-13,Gujarat,364,29,316
2020-05-13,Haryana,13,0,76
2020-05-13,Himachal Pradesh,1,0,0
2020-05-13,Jammu and Kashmir,37,1,11
2020-05-13,Jharkhand,5,0,8
2020-05-13,Karnataka,34,2,18
2020-05-13,Kerala,10,0,1
2020-05-13,Ladakh,1,0,0
2020-05-13,Lakshadweep,0,0,0
2020-05-13,Madhya Pradesh,187,7,144
2020-05-13,Maharashtra,1495,54,422
2020-05-13,Manipur,0,0,0
2020-05-13,Meghalaya,0,0,1
2020-05-13,Mizoram,0,0,0
2020-05-13,Nagaland,0,0,0
2020-05-13,Odisha,101,0,27
2020-05-13,Puducherry,1,0,0
2020-05-13,Punjab,10,0,29
2020-05-13,Rajasthan,202,4,119
2020-05-13,Sikkim,0,0,0
2020-05-13,State Unassigned,0,0,0
2020-05-13,Tamil Nadu,509,3,41
2020-05-13,Telangana,41,2,117
2020-05-13,Total,3726,137,1963
2020-05-13,Tripura,1,0,0
2020-05-13,Uttar Pradesh,94,4,92
2020-05-13,Uttarakhand,3,0,0
2020-05-13,West Bengal,117,9,90
2020-05-14,Andaman and Nicobar Islands,0,0,0
2020-05-14,Andhra Pradesh,68,1,50
2020-05-14,Arunachal Pradesh,0,0,0
2020-05-14,Assam,7,0,0
2020-05-14,Bihar,46,0,12
2020-05-14,Chandigarh,0,0,7
2020-05-14,Chhattisgarh,1,0,1
2020-05-14,DD,0,0,0
2020-05-14,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-14,Delhi,472,9,187
2020-05-14,Goa,8,0,0
2020-05-14,Gujarat,324,20,191
2020-05-14,Haryana,25,0,21
2020-05-14,Himachal Pradesh,6,0,0
2020-05-14,Jammu and Kashmir,12,0,19
2020-05-14,Jharkhand,26,0,0
2020-05-14,Karnataka,28,2,9
2020-05-14,Kerala,26,0,3
2020-05-14,Ladakh,0,0,0
2020-05-14,Lakshadweep,0,0,0
2020-05-14,Madhya Pradesh,253,5,167
2020-05-14,Maharashtra,1602,44,542
2020-05-14,Manipur,1,0,0
2020-05-14,Meghalaya,0,0,0
2020-05-14,Mizoram,0,0,0
2020-05-14,Nagaland,0,0,0
2020-05-14,Odisha,134,0,15
2020-05-14,Puducherry,3,0,0
2020-05-14,Punjab,11,0,23
2020-05-14,Rajasthan,206,4,65
2020-05-14,Sikkim,0,0,0
2020-05-14,State Unassigned,0,0,0
2020-05-14,Tamil Nadu,447,2,65
2020-05-14,Telangana,47,0,13
2020-05-14,Total,3991,97,1594
2020-05-14,Tripura,1,0,27
2020-05-14,Uttar Pradesh,144,2,107
2020-05-14,Uttarakhand,6,0,4
2020-05-14,West Bengal,87,8,66
2020-05-15,Andaman and Nicobar Islands,0,0,0
2020-05-15,Andhra Pradesh,102,0,60
2020-05-15,Arunachal Pradesh,0,0,0
2020-05-15,Assam,3,0,1
2020-05-15,Bihar,34,0,28
2020-05-15,Chandigarh,0,0,3
2020-05-15,Chhattisgarh,6,0,0
2020-05-15,DD,0,0,0
2020-05-15,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-15,Delhi,425,8,473
2020-05-15,Goa,0,0,0
2020-05-15,Gujarat,340,20,282
2020-05-15,Haryana,36,2,25
2020-05-15,Himachal Pradesh,2,0,0
2020-05-15,Jammu and Kashmir,30,0,28
2020-05-15,Jharkhand,8,0,10
2020-05-15,Karnataka,69,1,20
2020-05-15,Kerala,16,0,0
2020-05-15,Ladakh,0,0,2
2020-05-15,Lakshadweep,0,0,0
2020-05-15,Madhya Pradesh,169,2,112
2020-05-15,Maharashtra,1576,49,475
2020-05-15,Manipur,0,0,0
2020-05-15,Meghalaya,0,0,0
2020-05-15,Mizoram,0,0,0
2020-05-15,Nagaland,0,0,0
2020-05-15,Odisha,65,0,8
2020-05-15,Puducherry,0,0,0
2020-05-15,Punjab,-3,0,82
2020-05-15,Rajasthan,213,0,91
2020-05-15,Sikkim,0,0,0
2020-05-15,State Unassigned,0,0,0
2020-05-15,Tamil Nadu,434,5,359
2020-05-15,Telangana,40,0,7
2020-05-15,Total,3808,104,2234
2020-05-15,Tripura,0,0,13
2020-05-15,Uttar Pradesh,155,7,93
2020-05-15,Uttarakhand,4,0,1
2020-05-15,West Bengal,84,10,61
2020-05-16,Andaman and Nicobar Islands,0,0,0
2020-05-16,Andhra Pradesh,48,1,101
2020-05-16,Arunachal Pradesh,0,0,0
2020-05-16,Assam,3,0,0
2020-05-16,Bihar,145,1,33
2020-05-16,Chandigarh,0,0,11
2020-05-16,Chhattisgarh,1,0,2
2020-05-16,DD,0,0,0
2020-05-16,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-16,Delhi,438,6,408
2020-05-16,Goa,5,0,0
2020-05-16,Gujarat,1057,19,273
2020-05-16,Haryana,33,0,50
2020-05-16,Himachal Pradesh,2,0,4
2020-05-16,Jammu and Kashmir,108,1,29
2020-05-16,Jharkhand,6,0,16
2020-05-16,Karnataka,36,0,16
2020-05-16,Kerala,11,0,4
2020-05-16,Ladakh,0,0,0
2020-05-16,Lakshadweep,0,0,0
2020-05-16,Madhya Pradesh,195,4,32
2020-05-16,Maharashtra,1606,67,524
2020-05-16,Manipur,4,0,0
2020-05-16,Meghalaya,0,0,0
2020-05-16,Mizoram,0,0,0
2020-05-16,Nagaland,0,0,0
2020-05-16,Odisha,0,0,30
2020-05-16,Puducherry,1,0,0
2020-05-16,Punjab,14,0,952
2020-05-16,Rajasthan,213,1,215
2020-05-16,Sikkim,0,0,0
2020-05-16,State Unassigned,0,0,0
2020-05-16,Tamil Nadu,477,4,939
2020-05-16,Telangana,55,0,12
2020-05-16,Total,4794,120,4012
2020-05-16,Tripura,11,0,22
2020-05-16,Uttar Pradesh,201,9,276
2020-05-16,Uttarakhand,9,0,0
2020-05-16,West Bengal,115,7,63
2020-05-17,Andaman and Nicobar Islands,0,0,0
2020-05-17,Andhra Pradesh,25,1,103
2020-05-17,Arunachal Pradesh,0,0,0
2020-05-17,Assam,8,0,1
2020-05-17,Bihar,142,0,0
2020-05-17,Chandigarh,0,0,0
2020-05-17,Chhattisgarh,18,0,1
2020-05-17,DD,0,0,0
2020-05-17,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-17,Delhi,422,19,276
2020-05-17,Goa,9,0,0
2020-05-17,Gujarat,391,34,191
2020-05-17,Haryana,23,1,48
2020-05-17,Himachal Pradesh,2,0,1
2020-05-17,Jammu and Kashmir,62,1,33
2020-05-17,Jharkhand,6,0,0
2020-05-17,Karnataka,55,1,13
2020-05-17,Kerala,14,0,0
2020-05-17,Ladakh,0,0,0
2020-05-17,Lakshadweep,0,0,0
2020-05-17,Madhya Pradesh,187,5,88
2020-05-17,Maharashtra,2347,63,600
2020-05-17,Manipur,0,0,0
2020-05-17,Meghalaya,0,0,0
2020-05-17,Mizoram,0,0,0
2020-05-17,Nagaland,0,0,0
2020-05-17,Odisha,91,1,24
2020-05-17,Puducherry,0,0,0
2020-05-17,Punjab,18,3,109
2020-05-17,Rajasthan,242,5,111
2020-05-17,Sikkim,0,0,0
2020-05-17,State Unassigned,0,0,0
2020-05-17,Tamil Nadu,639,4,634
2020-05-17,Telangana,42,0,21
2020-05-17,Total,5049,152,2538
2020-05-17,Tripura,-2,0,21
2020-05-17,Uttar Pradesh,206,8,195
2020-05-17,Uttarakhand,1,0,1
2020-05-17,West Bengal,101,6,67
2020-05-18,Andaman and Nicobar Islands,0,0,0
2020-05-18,Andhra Pradesh,52,0,96
2020-05-18,Arunachal Pradesh,0,0,0
2020-05-18,Assam,15,2,0
2020-05-18,Bihar,103,1,44
2020-05-18,Chandigarh,5,0,3
2020-05-18,Chhattisgarh,10,0,0
2020-05-18,DD,0,0,0
2020-05-18,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-18,Delhi,299,12,283
2020-05-18,Goa,9,0,0
2020-05-18,Gujarat,366,35,305
2020-05-18,Haryana,18,0,36
2020-05-18,Himachal Pradesh,10,0,2
2020-05-18,Jammu and Kashmir,106,2,34
2020-05-18,Jharkhand,5,0,14
2020-05-18,Karnataka,99,0,21
2020-05-18,Kerala,29,0,0
2020-05-18,Ladakh,0,0,19
2020-05-18,Lakshadweep,0,0,0
2020-05-18,Madhya Pradesh,259,4,32
2020-05-18,Maharashtra,2005,51,749
2020-05-18,Manipur,0,0,0
2020-05-18,Meghalaya,0,0,1
2020-05-18,Mizoram,0,0,0
2020-05-18,Nagaland,0,0,0
2020-05-18,Odisha,48,0,57
2020-05-18,Puducherry,0,0,0
2020-05-18,Punjab,16,2,181
2020-05-18,Rajasthan,305,7,163
2020-05-18,Sikkim,0,0,0
2020-05-18,State Unassigned,0,0,0
2020-05-18,Tamil Nadu,536,3,234
2020-05-18,Telangana,41,0,10
2020-05-18,Total,4628,131,2482
2020-05-18,Tripura,0,0,4
2020-05-18,Uttar Pradesh,141,6,147
2020-05-18,Uttarakhand,4,0,0
2020-05-18,West Bengal,147,6,47
2020-05-19,Andaman and Nicobar Islands,0,0,0
2020-05-19,Andhra Pradesh,57,2,69
2020-05-19,Arunachal Pradesh,0,0,0
2020-05-19,Assam,42,0,0
2020-05-19,Bihar,96,0,0
2020-05-19,Chandigarh,3,0,3
2020-05-19,Chhattisgarh,5,0,0
2020-05-19,DD,0,0,0
2020-05-19,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-19,Delhi,500,6,265
2020-05-19,Goa,8,0,0
2020-05-19,Gujarat,395,25,239
2020-05-19,Haryana,36,0,29
2020-05-19,Himachal Pradesh,2,1,5
2020-05-19,Jammu and Kashmir,28,2,38
2020-05-19,Jharkhand,20,0,0
2020-05-19,Karnataka,149,3,13
2020-05-19,Kerala,12,0,0
2020-05-19,Ladakh,0,0,0
2020-05-19,Lakshadweep,0,0,0
2020-05-19,Madhya Pradesh,229,6,196
2020-05-19,Maharashtra,2078,76,1202
2020-05-19,Manipur,2,0,0
2020-05-19,Meghalaya,0,0,0
2020-05-19,Mizoram,0,0,0
2020-05-19,Nagaland,0,0,0
2020-05-19,Odisha,102,1,30
2020-05-19,Puducherry,5,0,1
2020-05-19,Punjab,22,1,95
2020-05-19,Rajasthan,338,5,119
2020-05-19,Sikkim,0,0,0
2020-05-19,State Unassigned,814,0,0
2020-05-19,Tamil Nadu,688,3,489
2020-05-19,Telangana,42,4,9
2020-05-19,Total,6154,146,3032
2020-05-19,Tripura,8,0,27
2020-05-19,Uttar Pradesh,321,5,135
2020-05-19,Uttarakhand,15,0,0
2020-05-19,West Bengal,137,6,68
2020-05-20,Andaman and Nicobar Islands,0,0,0
2020-05-20,Andhra Pradesh,71,1,43
2020-05-20,Arunachal Pradesh,0,0,0
2020-05-20,Assam,31,0,7
2020-05-20,Bihar,257,0,54
2020-05-20,Chandigarh,3,0,79
2020-05-20,Chhattisgarh,14,0,0
2020-05-20,DD,0,0,0
2020-05-20,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-20,Delhi,534,10,442
2020-05-20,Goa,4,0,0
2020-05-20,Gujarat,398,30,176
2020-05-20,Haryana,29,0,21
2020-05-20,Himachal Pradesh,18,0,3
2020-05-20,Jammu and Kashmir,73,1,31
2020-05-20,Jharkhand,42,0,2
2020-05-20,Karnataka,67,1,13
2020-05-20,Kerala,24,0,5
2020-05-20,Ladakh,1,0,0
2020-05-20,Lakshadweep,0,0,0
2020-05-20,Madhya Pradesh,270,9,103
2020-05-20,Maharashtra,2161,65,679
2020-05-20,Manipur,16,0,0
2020-05-20,Meghalaya,1,0,0
2020-05-20,Mizoram,0,0,0
2020-05-20,Nagaland,0,0,0
2020-05-20,Odisha,74,1,36
2020-05-20,Puducherry,1,0,0
2020-05-20,Punjab,3,0,152
2020-05-20,Rajasthan,170,4,67
2020-05-20,Sikkim,0,0,0
2020-05-20,State Unassigned,282,0,0
2020-05-20,Tamil Nadu,743,3,987
2020-05-20,Telangana,27,2,2
2020-05-20,Total,5720,134,3113
2020-05-20,Tripura,0,0,0
2020-05-20,Uttar Pradesh,249,4,148
2020-05-20,Uttarakhand,15,0,1
2020-05-20,West Bengal,142,3,62
2020-05-21,Andaman and Nicobar Islands,0,0,0
2020-05-21,Andhra Pradesh,45,1,41
2020-05-21,Arunachal Pradesh,0,0,0
2020-05-21,Assam,22,0,6
2020-05-21,Bihar,211,0,0
2020-05-21,Chandigarh,16,0,42
2020-05-21,Chhattisgarh,14,0,0
2020-05-21,DD,0,0,0
2020-05-21,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-21,Delhi,571,18,375
2020-05-21,Goa,2,0,0
2020-05-21,Gujarat,371,24,269
2020-05-21,Haryana,37,0,33
2020-05-21,Himachal Pradesh,42,0,5
2020-05-21,Jammu and Kashmir,59,2,6
2020-05-21,Jharkhand,13,0,7
2020-05-21,Karnataka,143,0,15
2020-05-21,Kerala,24,0,8
2020-05-21,Ladakh,0,0,0
2020-05-21,Lakshadweep,0,0,0
2020-05-21,Madhya Pradesh,246,4,110
2020-05-21,Maharashtra,2345,64,1408
2020-05-21,Manipur,0,0,0
2020-05-21,Meghalaya,0,0,0
2020-05-21,Mizoram,0,0,0
2020-05-21,Nagaland,0,0,0
2020-05-21,Odisha,51,1,50
2020-05-21,Puducherry,0,0,0
2020-05-21,Punjab,23,1,25
2020-05-21,Rajasthan,212,4,81
2020-05-21,Sikkim,0,0,0
2020-05-21,State Unassigned,307,0,0
2020-05-21,Tamil Nadu,776,7,400
2020-05-21,Telangana,38,5,23
2020-05-21,Total,6023,148,3131
2020-05-21,Tripura,2,0,32
2020-05-21,Uttar Pradesh,340,11,138
2020-05-21,Uttarakhand,19,0,0
2020-05-21,West Bengal,94,6,57
2020-05-22,Andaman and Nicobar Islands,0,0,0
2020-05-22,Andhra Pradesh,62,1,26
2020-05-22,Arunachal Pradesh,0,0,0
2020-05-22,Assam,15,0,0
2020-05-22,Bihar,179,2,58
2020-05-22,Chandigarh,1,0,0
2020-05-22,Chhattisgarh,44,0,3
2020-05-22,DD,0,0,0
2020-05-22,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-05-22,Delhi,660,14,330
2020-05-22,Goa,2,0,9
2020-05-22,Gujarat,363,29,392
2020-05-22,Haryana,37,2,25
2020-05-22,Himachal Pradesh,16,0,0
2020-05-22,Jammu and Kashmir,40,0,36
2020-05-22,Jharkhand,20,0,0
2020-05-22,Karnataka,138,0,26
2020-05-22,Kerala,42,1,2
2020-05-22,Ladakh,2,0,0
2020-05-22,Lakshadweep,0,0,0
2020-05-22,Madhya Pradesh,189,1,245
2020-05-22,Maharashtra,2940,63,857
2020-05-22,Manipur,1,0,0
2020-05-22,Meghalaya,0,0,0
2020-05-22,Mizoram,0,0,0
2020-05-22,Nagaland,0,0,0
2020-05-22,Odisha,86,0,43
2020-05-22,Puducherry,3,0,0
2020-05-22,Punjab,1,0,28
2020-05-22,Rajasthan,267,2,195
2020-05-22,Sikkim,0,0,0
2020-05-22,State Unassigned,217,0,0
2020-05-22,Tamil Nadu,786,4,846
2020-05-22,Telangana,62,3,7
2020-05-22,Total,6536,142,3280
2020-05-22,Tripura,0,0,4
2020-05-22,Uttar Pradesh,220,14,120
2020-05-22,Uttarakhand,8,0,0
2020-05-22,West Bengal,135,6,28
2020-05-23,Andaman and Nicobar Islands,0,0,0
2020-05-23,Andhra Pradesh,47,1,48
2020-05-23,Arunachal Pradesh,0,0,0
2020-05-23,Assam,121,0,2
2020-05-23,Bihar,228,0,24
2020-05-23,Chandigarh,6,0,1
2020-05-23,Chhattisgarh,42,0,2
2020-05-23,DD,0,0,0
2020-05-23,Dadra and Nagar Haveli and Daman and Diu,1,0,0
2020-05-23,Delhi,591,23,370
2020-05-23,Goa,1,0,0
2020-05-23,Gujarat,396,27,289
2020-05-23,Haryana,64,0,44
2020-05-23,Himachal Pradesh,17,0,2
2020-05-23,Jammu and Kashmir,80,1,54
2020-05-23,Jharkhand,27,0,5
2020-05-23,Karnataka,216,1,11
2020-05-23,Kerala,62,0,3
2020-05-23,Ladakh,3,0,0
2020-05-23,Lakshadweep,0,0,0
2020-05-23,Madhya Pradesh,201,9,178
2020-05-23,Maharashtra,2608,60,821
2020-05-23,Manipur,3,0,0
2020-05-23,Meghalaya,0,0,0
2020-05-23,Mizoram,0,0,0
2020-05-23,Nagaland,0,0,0
2020-05-23,Odisha,80,0,61
2020-05-23,Puducherry,0,0,0
2020-05-23,Punjab,16,0,23
2020-05-23,Rajasthan,248,7,106
2020-05-23,Sikkim,1,0,0
